1 
!PHOTOSPHERE 64082 
0.0 0.0 695510000.0 -8.49437559095e-06
103678891.321 0.0 687738938.547 -0.000192680838669
103663012.433 1814485.87634 687738938.547 -0.000193053121808
103615380.63 3628415.95934 687738938.547 -0.000193415283149
103536010.505 5441234.62588 687738938.547 -0.000193765925702
103424926.368 7252386.5933 687738938.547 -0.000194103619556
103282162.246 9061317.08945 687738938.547 -0.000194426907852
103107761.868 10867472.0227 687738938.547 -0.000194734313445
102901778.655 12670298.1514 687738938.547 -0.000195024346262
102664275.701 14469243.2538 687738938.547 -0.000195295511288
102395325.756 16263756.2969 687738938.547 -0.000195546317148
102095011.201 18053287.605 687738938.547 -0.000195775285231
101763424.026 19837289.0287 687738938.547 -0.000195980959283
101400665.799 21615214.1123 687738938.547 -0.000196161915408
101006847.635 23386518.2614 687738938.547 -0.000196316772399
100582090.165 25150658.9095 687738938.547 -0.000196444202305
100126523.496 26907095.6845 687738938.547 -0.000196542941162
99640287.1719 28655290.574 687738938.547 -0.000196611799781
99123530.1313 30394708.0901 687738938.547 -0.000196649674504
98576410.6616 32124815.4338 687738938.547 -0.00019665555782
97999096.3504 33845082.6574 687738938.547 -0.000196628548754
97391764.0343 35554982.8276 687738938.547 -0.00019656786291
96754599.7445 37253992.1868 687738938.547 -0.000196472842084
96087798.6504 38941590.3129 687738938.547 -0.000196342963331
95391564.999 40617260.2796 687738938.547 -0.000196177847405
94666112.053 42280488.814 687738938.547 -0.000195977266471
93911662.0251 43930766.4543 687738938.547 -0.000195741151
93128446.0102 45567587.7056 687738938.547 -0.000195469595772
92316703.9144 47190451.1947 687738938.547 -0.000195162864909
91476684.3816 48798859.8241 687738938.547 -0.000194821395866
90608644.7173 50392320.9236 687738938.547 -0.000194445802332
89712850.8099 51970346.4019 687738938.547 -0.000194036875988
88789577.0492 53532452.8955 687738938.547 -0.000193595587075
87839106.2421 55078161.9171 687738938.547 -0.000193123083753
86861729.5265 56607000.0022 687738938.547 -0.000192620690234
85857746.2816 58118498.8538 687738938.547 -0.000192089903672
84827464.0366 59612195.4864 687738938.547 -0.000191532389822
83771198.3761 61087632.3671 687738938.547 -0.000190949977481
82689272.8438 62544357.5564 687738938.547 -0.000190344651738
81582018.8433 63981924.8463 687738938.547 -0.000189718546065
80449775.5364 65399893.8969 687738938.547 -0.000189073933303
79292889.7394 66797830.3716 687738938.547 -0.000188413215598
78111715.8169 68175306.0699 687738938.547 -0.000187738913347
76906615.573 69531899.0585 687738938.547 -0.000187053653239
75677958.1409 70867193.8008 687738938.547 -0.000186360155462
74426119.8692 72180781.2841 687738938.547 -0.000185661220184
73151484.2075 73472259.1447 687738938.547 -0.000184959713374
71854441.5879 74741231.7912 687738938.547 -0.000184258552103
70535389.3064 75987310.526 687738938.547 -0.00018356068939
69194731.4005 77210113.6638 687738938.547 -0.000182869098733
67832878.5259 78409266.6492 687738938.547 -0.000182186758416
66450247.8302 79584402.1708 687738938.547 -0.000181516635712
65047262.8258 80735160.2739 687738938.547 -0.000180861671092
63624353.2595 81861188.471 687738938.547 -0.000180224762545
62181954.9814 82962141.8496 687738938.547 -0.000179608750129
60720509.811 84037683.1777 687738938.547 -0.000179016400839
59240465.4021 85087483.0073 687738938.547 -0.00017845039392
57742275.1057 86111219.7754 687738938.547 -0.000177913306692
56226397.8308 87108579.902 687738938.547 -0.000177407601
54693297.9045 88079257.8869 687738938.547 -0.000176935610372
53143444.9289 89022956.4026 687738938.547 -0.000176499527945
51577313.638 89939386.3859 687738938.547 -0.000176101395257
49995383.7518 90828267.1258 687738938.547 -0.000175743091943
48398139.8298 91689326.3504 687738938.547 -0.000175426326414
46786071.1222 92522300.3093 687738938.547 -0.000175152627541
45159671.4199 93326933.8552 687738938.547 -0.00017492333741
43519438.9041 94102980.5216 687738938.547 -0.000174739605148
41865875.9925 94850202.5984 687738938.547 -0.000174602381873
40199489.1864 95568371.2047 687738938.547 -0.000174512416755
38520788.9151 96257266.3591 687738938.547 -0.000174470254208
36830289.3796 96916677.0468 687738938.547 -0.000174476232205
35128508.3951 97546401.2843 687738938.547 -0.000174530481705
33415967.2324 98146246.1814 687738938.547 -0.00017463292718
31693190.4583 98716028.0003 687738938.547 -0.000174783288205
29960705.7748 99255572.2116 687738938.547 -0.000174981082096
28219043.8575 99764713.5481 687738938.547 -0.000175225627541
26468738.1933 100243296.055 687738938.547 -0.000175516049207
