#Bins = 100	#Temps = 148	#Pressures = 2

Pressures[atm]  = 1 10 

Temperatures[K] = 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 

Pressure = 1
bin 				 Temp 				 val1 						 val2
1				300				1.10710241549305801e-14				6.95141162616434608e-311
1				400				1.3828814953234642e-14				9.7343572449831263e-269
1				500				1.38801500748947681e-14				1.43013174351500656e-216
1				600				1.39077085829108494e-14				8.87093369550518245e-182
1				700				1.39235481909765821e-14				6.46020884810288268e-157
1				800				1.39330116174352957e-14				2.91606882243365779e-138
1				900				1.39386423797737531e-14				9.55011395815035155e-124
1				1000				1.39418963928689998e-14				3.95442351374730598e-112
1				1100				1.39435596990700432e-14				1.2763964686288196e-102
1				1200				1.39441471078117564e-14				1.08002051542319563e-94
1				1300				1.39439438093834516e-14				5.54780165216993621e-88
1				1400				1.39431606881685243e-14				3.15201248607375029e-82
1				1500				1.3941946458802924e-14				3.07552263190171101e-77
1				1600				1.39404072623545977e-14				7.16882823215607294e-73
1				1700				1.39385724539653971e-14				5.13804473397083044e-69
1				1800				0.000198668489507099124				1.96434608083211627e-55
1				1900				0.00197571262773408142				2.28957487078966004e-51
1				2000				0.00472110649763221851				3.17191184035940822e-48
1				2100				0.00894965581464992298				1.90655976609600019e-45
1				2200				0.0154089584965616377				6.18010388702729106e-43
1				2300				0.0251527353859737172				1.20694022684803407e-40
1				2400				0.0396111946092635864				1.52923050553871233e-38
1				2500				0.0606364212792676258				1.32821023600234372e-36
1				2600				0.0904891115271878599				8.25666898490405528e-35
1				2700				0.131725530830453602				3.8039739377390755e-33
1				2800				0.186949821953777962				1.33689466642824084e-31
1				2900				0.258415293897390708				3.67234534731389323e-30
1				3000				0.347505903328208965				8.05056915639583067e-29
1				3100				0.45417998166482515				1.43425132916769901e-27
1				3200				0.576523696729309587				2.1101409407922144e-26
1				3300				0.710588251911308588				2.60113869857020608e-25
1				3400				0.850653181572040284				2.72234010903308617e-24
1				3500				0.989940553239199161				2.44924234924227491e-23
1				3600				1.12163835714024795				1.9166268103169933e-22
1				3700				1.23993325460158177				1.31927593604019668e-21
1				3800				1.34105909473339735				8.0755711766291952e-21
1				3900				1.42947461482849847				4.46073921113406748e-20
1				4000				1.50065913870860435				2.2366521983747682e-19
1				4100				1.55652065334273204				1.02736109993713112e-18
1				4200				1.59993709746774071				4.35941077820681236e-18
1				4300				1.63426451998328259				1.72198924225119684e-17
1				4400				1.66296143100252003				6.37571795300319393e-17
1				4500				1.68934302527899871				2.22647134695433231e-16
1				4600				1.71646538460213072				7.37403857759643516e-16
1				4700				1.74707662672797848				2.32777477465556192e-15
1				4800				1.78363905016252144				7.03442798260260021e-15
1				4900				1.82835964926760997				2.04290074352212099e-14
1				5000				1.88324273825989574				5.72090624183321634e-14
1				5100				1.95013195156376651				1.54936388109135676e-13
1				5200				2.03075270245964523				4.06821379655242042e-13
1				5300				2.12672515948307694				1.03785628709834955e-12
1				5400				2.23956567794081751				2.57703201974736104e-12
1				5500				2.37065088365160204				6.23697239967655744e-12
1				5600				2.52117740680846092				1.47297055697937827e-11
1				5700				2.69206243414402424				3.39749331676222617e-11
1				5800				2.88385300476266027				7.65854464924919358e-11
1				5900				3.09659865321884542				1.68791706647084919e-10
1				6000				3.32973322796334337				3.63831511966879345e-10
1				6100				3.58194644926275574				7.67130550891667806e-10
1				6200				3.85111048053727645				1.58234336535577093e-09
1				6300				4.13422750675833406				3.19315296784121419e-09
1				6400				4.42746229689333415				6.30449288698624588e-09
1				6500				4.72625502851766832				1.21795048380445806e-08
1				6600				5.02549138791845262				2.30260753364200011e-08
1				6700				5.3197765790357785				4.26106494546556621e-08
1				6800				5.6037372385622346				7.72081222615747638e-08
1				6900				5.87232481747743584				1.37036679917886709e-07
1				7000				6.12110303191486871				2.38377730989391993e-07
1				7100				6.34647545155396742				4.06645583707721409e-07
1				7200				6.54582503984832176				6.80752234516674171e-07
1				7300				6.71756713577796916				1.11921430529556e-06
1				7400				6.86110144570815272				1.80857073023973791e-06
1				7500				6.97671868575599063				2.87483904210722669e-06
1				7600				7.06543797628947257				4.49891035456082592e-06
1				7700				7.1288433874053414				6.93701945194478666e-06
1				7800				7.16890589350281004				1.05476671096375226e-05
1				7900				7.1878248487163745				1.58266851706253761e-05
1				8000				7.18788808523655032				2.34524583391908485e-05
1				8100				7.1713700359075494				3.43437441692791431e-05
1				8200				7.14045770600162122				4.97329661371731098e-05
1				8300				7.09717910597297941				7.12581453242870698e-05
1				8400				7.04339416686392195				0.000101077685136831703
1				8500				6.98076283825403454				0.000142011951130259696
1				8600				6.9107543653510648				0.000197717171571070317
1				8700				6.83464431343518353				0.000272896724585117612
1				8800				6.75353340253917001				0.000373556642122103034
